bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-001_ses-001_acq-undistorted_T1w	0.6176624521072797	1.5508206501695911	0.5294	-1.0	4.632642655235846	4.258581540562582	5.1887089914646225	4.450637433680334	0.2762066964205404	0.3752210633647984	0.3485722402146612	0.6197541952133179	0.3067224532365799	0.0	0.001716899453161798	4.624450040078516	4.522937552520074	4.6031832973401245	252	288	192	1.6101238761165657	5.145121306037749	5.559937870950715	9.924568430697827	7.215134140514603	15.407086441591183	14.607871582949565	21.20139416674291	0.7986109852790833	0.7986109852790833	0.800000011920929	350.176	0.0	4.6307	0.0	4851524.0	0.0	13.0	29.5101	-0.9032	168.3798	341.7317	325.0	817031.5618003114	34.0	695.0	201.8477	-0.3866	89.15	695.8342	694.0	1109920.416102253	471.0	947.0	134.885	0.0331	72.0599	933.2382	955.0	1031092.0246089983	744.0	1058.0	96.2258	0.18744692081340644	0.5352458897655584	0.5494369468623979	0.4691694383325139
sub-001_ses-004_acq-undistorted_T1w	0.6485768000000001	1.4709911977564465	0.5443	12101.3018	4.65998013639852	4.283687631474909	5.221165344404648	4.475087433316001	0.27564163531129254	0.37460836610789444	0.34974999858081296	0.6050724387168884	0.30303587913513175	0.0	0.0014833743966714014	4.648686085023981	4.540767757556144	4.621475884759309	252	288	192	1.6324543632240496	5.19627875013993	5.505680510613568	9.688308418476723	5.668609930441695	11.830882587558495	11.195362755516982	16.08659574855076	0.7986109852790833	0.7986109852790833	0.800000011920929	173.307	0.0	7.519	0.0	4375473.0	0.0	14.0	38.4857	-0.8188	168.8281	346.8007	333.0	810936.8648706732	34.0	700.0	203.9872	-0.4088	87.6886	696.9523	695.0	1102096.6902289153	475.0	944.0	133.7495	-0.0124	74.4556	923.9673	945.0	1028963.4474753358	735.0	1052.0	97.5402	0.18818666541379805	0.5364498185295684	0.5504217799483655	0.47892886726445427
sub-001_ses-005_acq-undistorted_T1w	0.6099104868913858	1.576972220653493	0.543	9366.1759	4.67659435619635	4.306439635059797	5.244581000268016	4.478762433261239	0.2805433591855358	0.37446646596844374	0.34499017484602046	0.631768673658371	0.32426074892282486	0.0	0.0019015308900759485	4.644694443439234	4.547521177446692	4.630058274620872	252	288	192	1.63015342729183	5.06517956877989	5.525679416268233	9.881705252732978	25.862021209037746	55.01703269624489	52.4468939425517	76.46162792237246	0.7986109852790833	0.7986109852790833	0.800000011920929	247.8227	8.1569	8.8799	6.0	4629973.0	0.0	19.0	33.1077	-0.8753	164.989	338.248	322.0	825974.6366384621	36.0	685.0	197.5273	-0.3316	89.8943	685.4763	685.0	1102502.6721699038	459.0	936.0	135.237	-0.1311	72.9518	929.7154	952.0	1015718.6936791082	740.0	1054.0	96.3396	0.18189948422252544	0.528567654365725	0.546606795318431	0.4754024778151487
sub-001_ses-006_acq-undistorted_T1w	0.6175188461538461	1.5407065907569493	0.5444	9904.7224	4.676328318789312	4.284175979377943	5.246334044022492	4.4984749329675005	0.2739682282808239	0.37671502845263066	0.34931674326654544	0.6087191104888916	0.3052731156349182	0.0	0.001644474317302502	4.630712335193836	4.529081696981592	4.610228919112273	252	288	192	1.6109427151732558	5.153364575345098	5.513520393772967	9.776253890800549	24.72528624846134	52.417606846738046	49.7802429802355	72.19783584550711	0.7986109852790833	0.7986109852790833	0.800000011920929	200.8783	8.6114	8.6085	6.0	4558887.0	0.0	18.0	34.3431	-0.9366	167.2279	340.6779	325.0	809129.8210111841	35.0	693.0	201.7451	-0.4782	88.1485	690.0236	689.0	1112579.2412383722	467.0	938.0	133.699	0.0696	72.4064	927.2583	949.0	1031661.940251533	736.0	1053.0	97.0719	0.1919993894416602	0.5398174084243577	0.5513826663375451	0.47815197692634254
sub-001_ses-007_acq-undistorted_T1w	0.6042912213740458	1.581208060784275	0.5325	14360.843	4.685661327519885	4.309720331228889	5.249026218359725	4.498237432971039	0.27628990616655746	0.376628371300818	0.34708172253262454	0.5975267291069031	0.29699786007404333	0.0	0.0019290710896338393	4.6405996969558645	4.542238385900229	4.622664874642785	252	288	192	1.6085929627444249	5.233106079249979	5.600572690048821	9.960019028152061	6.966571671629094	14.790567548997153	14.054611772404542	20.406696096587375	0.7986109852790833	0.7986109852790833	0.800000011920929	284.5275	0.0	5.3175	0.0	4673371.0	0.0	13.0	30.563	-0.9039	167.7325	340.9547	325.0	814431.6376417619	31.0	694.0	202.0398	-0.4521	87.3633	691.0748	690.0	1110203.646151163	471.0	937.0	131.8528	-0.1311	70.961	929.8094	952.0	1023107.7189890636	740.0	1052.0	95.5821	0.18744921632560857	0.535200296464726	0.549033830405092	0.4744747986366151
sub-001_ses-008_acq-undistorted_T1w	0.615438076923077	1.548986460582072	0.5395	13454.443	4.709604163509746	4.338006944381481	5.2731556134659865	4.5176499326817705	0.2762022733313083	0.3758563929253591	0.34794133374333264	0.6092959642410278	0.3082063302397728	0.0	0.001868797830993042	4.63341429101475	4.531524181727841	4.611554926268621	252	288	192	1.6160018262160138	5.185620411746341	5.540253067954455	9.819136965901011	6.374989296140123	13.576366093631744	12.881151211542388	18.6920982448553	0.7986109852790833	0.7986109852790833	0.800000011920929	239.6828	0.0	5.9069	0.0	4583665.0	0.0	13.0	33.2964	-0.908	166.9952	339.9569	324.0	815491.079532984	31.0	691.0	200.4947	-0.4593	87.6401	691.2145	690.0	1109721.2630412155	469.0	939.0	133.0602	-0.1122	72.3738	926.9896	950.0	1027301.6599256698	737.0	1050.0	96.7498	0.18757271476281073	0.5358242765591622	0.5494790399325132	0.47008385229728256
sub-001_ses-009_acq-undistorted_T1w	0.6096765151515151	1.5445493806979544	0.5391	12142.6181	4.720608562333443	4.33197146516964	5.286791789527594	4.543062432303095	0.2758672151625554	0.3759656854480915	0.34816709938935314	0.6229638457298279	0.31678732931613923	0.0	0.0015842458400106736	4.627965010410798	4.526142140853379	4.608899023976311	252	288	192	1.5924501186980113	5.0917606136927045	5.451605171001677	9.670604780614315	5.816816422204069	12.295855021705217	11.711190396704191	17.02089974620329	0.7986109852790833	0.7986109852790833	0.800000011920929	207.329	0.0	6.8216	0.0	4498623.0	0.0	14.0	36.6041	-0.8857	166.8587	340.6141	325.0	814862.6498448781	28.0	694.0	204.0879	-0.4599	88.2544	688.3896	687.0	1110535.713765241	464.0	940.0	134.9238	-0.1424	72.7002	927.3218	951.0	1028423.6386336721	733.0	1053.0	98.3392	0.19132065046033803	0.5368565333731671	0.5471543803614625	0.45979181981146683
sub-001_ses-010_acq-undistorted_T1w	0.5992083333333333	1.6042410504417122	0.5443	9612.6649	4.729672064367303	4.362449383015329	5.294041877626466	4.532524932460116	0.2771044042393043	0.3771532578472726	0.34574233791342307	0.6216058731079102	0.31665889322757723	0.0	0.0015129775907476283	4.6383847941040575	4.541713047255256	4.626312487908216	252	288	192	1.5855643633856178	4.987285352437328	5.350660494756519	9.479131768446612	23.6017901613179	50.34052711622869	48.29902206008094	70.95474890269622	0.7986109852790833	0.7986109852790833	0.800000011920929	182.3328	8.7715	8.7827	6.0	4403562.0	0.0	18.0	35.9342	-0.9017	165.4311	332.579	316.0	816512.5128784174	32.0	680.0	199.298	-0.535	90.507	675.1125	674.0	1111315.264549948	450.0	927.0	135.1436	-0.1294	74.8745	925.6361	950.0	1018760.2247359239	727.0	1052.0	100.2201	0.19109083208940067	0.5370338751723069	0.548523000053314	0.4802160830930566
sub-001_ses-011_acq-undistorted_T1w	0.5980305660377357	1.5996479215849602	0.5375	10002.299	4.7420776158724065	4.357540860502793	5.315742054958667	4.55294993215576	0.27669970752961925	0.3765631214322021	0.3467371710381787	0.613227367401123	0.3130835086107254	0.0	0.001755462693359548	4.657168876876712	4.561381718361348	4.643323562926082	252	288	192	1.6442768259395726	5.18122384574713	5.62631629333588	10.05344820832094	27.1307214609559	57.08237420531394	54.42738005622957	79.06904450241888	0.7986109852790833	0.7986109852790833	0.800000011920929	381.3208	7.8962	7.6255	6.0	4734931.0	0.0	17.0	28.7321	-0.893	163.7465	343.0836	327.0	812583.4783883397	37.0	692.0	198.8715	-0.4679	87.6067	688.6783	688.0	1105852.1665166381	466.0	936.0	132.7871	-0.1668	70.8714	931.4807	953.0	1018262.3575725167	743.0	1053.0	94.7933	0.1876664544403461	0.5328099400406441	0.5489363061026042	0.47276509986103255
sub-001_ses-015_acq-undistorted_T1w	0.5986780669144981	1.578574363064125	0.5381	10498.6371	4.717173302151418	4.340173205592371	5.289659268240275	4.521687432621607	0.277888096822282	0.37571635016699967	0.3463955530107182	0.6184570789337158	0.3037789821624756	0.0	0.001961339738086326	4.646404762371175	4.548164372656311	4.629299201001271	252	288	192	1.6013199332317007	5.024820647868123	5.483693536195976	9.824940027488108	25.96607353163219	56.38347395440132	53.635741305551356	78.55767643062056	0.7986109852790833	0.7986109852790833	0.800000011920929	253.9083	7.9476	7.9723	6.0	4611882.0	0.0	16.0	33.1679	-0.9172	164.1067	332.0025	315.0	818172.863415369	34.0	682.0	196.7126	-0.3798	89.1824	684.563	684.0	1106203.9920504328	455.0	938.0	136.1242	-0.1039	71.862	929.4641	953.0	1019876.146988692	737.0	1052.0	96.998	0.18607284794028467	0.5336156645168777	0.5499682802009984	0.48365101670737204
