bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-001_ses-028_task-bht_dir-RL_echo-3_part-mag_bold	[0.0003773300970873786, 0.0004299514563106796, 0.000529368932038835, 0.0006669417475728156]	[0.005845911456310681, 0.007803243058252427, 0.012878751165048543, 0.021287844174757282]	1	72.94419871985367	1.049852194829268	1.008330822536586	0.5662	148.8253	0.14630134138531217	52	25.24271844660194	2.869128437258995	3.007991554053636	2.8715074532123293	2.7278863045110207	[0.0137207, 0.0204421, 0.0202807, 0.0167566]	0.06486573070287704	-0.00861472450196743	206	76	102	60	1.8285120530074792	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	45.5205	7.9096	35.558	27.0	331051.0	0.0	89.0	34.4818	1.8346	162.3737	342.0053	334.0	134069.0	52.0	649.0	182.6615	18.662647659424692
sub-001_ses-028_task-bht_dir-RL_echo-4_part-mag_bold	[0.0003773300970873786, 0.0004299514563106796, 0.000529368932038835, 0.0006669417475728156]	[0.005845911456310681, 0.007803243058252427, 0.012878751165048543, 0.021287844174757282]	1	103.1268872888781	1.0547762537560972	1.0094218610243906	0.57	69.2491	0.14630134138531217	52	25.24271844660194	2.5634557773855398	2.7061628368693307	2.545900002681569	2.438304492605719	[0.0137207, 0.0204421, 0.0202807, 0.0167566]	0.04328964650630951	-0.0033268032129853964	206	76	102	60	1.4989050357735185	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	99.6247	5.038	27.7471	25.0	331051.0	0.0	50.0	18.8903	4.209	125.0424	222.7264	211.0	134069.0	36.0	467.0	140.7689	12.82779937889427
sub-001_ses-028_task-qct_dir-RL_echo-1_part-mag_bold	[0.0010876767676767677, 0.0010273737373737374, 0.0010957575757575759, 0.00127010101010101]	[0.004903325454545455, 0.006896288888888888, 0.010791913535353534, 0.0176726797979798]	0	39.38288544612243	1.0411715177551017	1.0186785325510206	0.6536	135.3223	0.11573542382973723	10	10.1010101010101	3.7509846917870022	3.5806027601656147	3.7252468552920317	3.9471044599033607	[0.00847493, 0.0136116, 0.0131629, 0.0105126]	0.1486920863389969	0.018391603603959084	99	76	102	60	2.638426184963722	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	5.5408	63.4075	168.5662	68.0	331646.0	0.0	714.0	237.0085	1.1707	285.0191	818.8037	790.0	133474.0	401.0	1337.0	299.4198	37.727543328888714
sub-001_ses-028_task-qct_dir-RL_echo-2_part-mag_bold	[0.0010876767676767677, 0.0010273737373737374, 0.0010957575757575759, 0.00127010101010101]	[0.004903325454545455, 0.006896288888888888, 0.010791913535353534, 0.0176726797979798]	0	50.87610634030611	1.0318405375510207	1.0156975037755096	0.5831	238.2029	0.11573542382973723	10	10.1010101010101	3.2278845504827487	3.303668400546432	3.241735318921549	3.1382499319802646	[0.00847493, 0.0136116, 0.0131629, 0.0105126]	0.09855713695287704	-0.00914839468896389	99	76	102	60	2.177467431415763	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	26.3404	17.7313	60.0416	34.0	331646.0	0.0	214.0	82.4899	1.1529	213.959	534.3302	519.0	133474.0	123.0	937.0	238.3494	28.007381852716208
sub-001_ses-028_task-qct_dir-RL_echo-3_part-mag_bold	[0.0010876767676767677, 0.0010273737373737374, 0.0010957575757575759, 0.00127010101010101]	[0.004903325454545455, 0.006896288888888888, 0.010791913535353534, 0.0176726797979798]	0	68.82273576724492	1.030320439387755	1.0148001774489797	0.5642	152.2774	0.11573542382973723	10	10.1010101010101	2.882026244344989	3.016274494681212	2.8799406615918075	2.7498635767619484	[0.00847493, 0.0136116, 0.0131629, 0.0105126]	0.06564240902662277	-0.008916214108467102	99	76	102	60	1.8234757519169524	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	46.7638	7.8323	35.9025	27.0	331646.0	0.0	91.0	35.8496	1.971	163.7752	348.6932	339.0	133474.0	53.0	663.0	185.908	19.96460334211588
sub-001_ses-028_task-qct_dir-RL_echo-4_part-mag_bold	[0.0010876767676767677, 0.0010273737373737374, 0.0010957575757575759, 0.00127010101010101]	[0.004903325454545455, 0.006896288888888888, 0.010791913535353534, 0.0176726797979798]	0	96.74411143132652	1.0369630170408164	1.015701253571428	0.5665	72.3683	0.11573542382973723	10	10.1010101010101	2.5645945071230063	2.7008032870514875	2.5450393782843106	2.44794085603322	[0.00847493, 0.0136116, 0.0131629, 0.0105126]	0.04412294551730156	-0.0031205082777887583	99	76	102	60	1.4952645683420422	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	109.7582	4.9869	27.9456	25.0	331646.0	0.0	51.0	20.1479	4.2451	126.6801	228.2863	216.0	133474.0	36.0	482.0	144.4555	13.818868404719979
sub-001_ses-028_task-rest_dir-RL_echo-1_part-mag_bold	[0.00016516688918558075, 0.000251415220293725, 0.0003324833110814419, 0.00043809078771695593]	[0.006356143351134846, 0.008503953351134847, 0.013589856742323098, 0.022507435781041387]	1	37.66876472644388	1.0272064799465248	0.9984444208957223	0.6554	132.6953	0.11462226499516003	55	7.343124165554072	3.7925369377252998	3.6064214920833475	3.7899439528382666	3.9812453682542848	[0.00827708, 0.0129525, 0.013184, 0.011057]	0.14859110116958618	0.019930114969611168	749	76	102	60	2.6477377801897024	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	5.4368	63.0947	168.9897	68.0	331585.0	1.0	716.0	236.2186	1.1335	282.6505	814.1675	785.0	133535.0	398.0	1327.0	296.4784	36.32321435818449
sub-001_ses-028_task-rest_dir-RL_echo-2_part-mag_bold	[0.00016516688918558075, 0.000251415220293725, 0.0003324833110814419, 0.00043809078771695593]	[0.006356143351134846, 0.008503953351134847, 0.013589856742323098, 0.022507435781041387]	1	48.6415548019118	1.0164994221925134	0.9951356812299458	0.5847	232.8356	0.11462226499516003	55	7.343124165554072	3.3132127067081782	3.372140406163178	3.3380159657766715	3.2294817481846865	[0.00827708, 0.0129525, 0.013184, 0.011057]	0.09845216572284698	-0.007800477556884289	749	76	102	60	2.191390046884245	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	26.1691	17.809	59.9438	34.0	331585.0	0.0	212.0	81.3198	1.1114	211.543	530.3164	516.0	133535.0	123.0	928.0	235.4661	26.108760957606137
sub-001_ses-028_task-rest_dir-RL_echo-3_part-mag_bold	[0.00016516688918558075, 0.000251415220293725, 0.0003324833110814419, 0.00043809078771695593]	[0.006356143351134846, 0.008503953351134847, 0.013589856742323098, 0.022507435781041387]	1	65.56475378741979	1.014385007366311	0.9943099811631028	0.566	150.1876	0.11462226499516003	55	7.343124165554072	2.9812511569173594	3.1007295248184596	2.993042189523492	2.849981756410127	[0.00827708, 0.0129525, 0.013184, 0.011057]	0.0650230199098587	-0.008010994642972946	749	76	102	60	1.8415805200280706	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	42.3066	7.9118	35.7321	27.0	331585.0	0.0	90.0	34.7877	1.8574	161.7382	345.6411	337.0	133535.0	54.0	654.0	182.9943	18.395313132554293
sub-001_ses-028_task-rest_dir-RL_echo-4_part-mag_bold	[0.00016516688918558075, 0.000251415220293725, 0.0003324833110814419, 0.00043809078771695593]	[0.006356143351134846, 0.008503953351134847, 0.013589856742323098, 0.022507435781041387]	1	92.12227551056145	1.020392889612299	0.9954741677272726	0.5695	71.1089	0.11462226499516003	55	7.343124165554072	2.672369664294887	2.7950667031765297	2.66660143600491	2.5554408537032205	[0.00827708, 0.0129525, 0.013184, 0.011057]	0.04332169145345688	-0.002821492962539196	749	76	102	60	1.5118564515921393	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	90.0719	5.0496	27.8737	25.0	331585.0	0.0	51.0	19.2244	4.0282	125.1522	225.917	214.0	133535.0	36.0	473.0	141.5473	12.716201598057523
